DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes
09/11/1958,1958,9,11,"Southern","115","Santa Rosa Island (NW)",-99999,3240,2700,07/02/1958," "
09/11/1958,1958,9,11,"Southern","116","Santa Rosa Island (NE)",-99999,270,270,07/02/1958," "
09/11/1958,1958,9,11,"Southern","117","San Miguel Island (S)",-99999,-99999,-99999,01/01/1800," "
09/11/1958,1958,9,11,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
09/11/1958,1958,9,11,"Southern","107A","San Nicolas Island",-99999,378,216,07/02/1958," "
09/11/1958,1958,9,11,"Southern","107B","San Nicolas Island (Foul)",-99999,378,216,07/02/1958," "
09/11/1958,1958,9,11,"Southern","108A","San Nicolas Island (Rockpile)",-99999,378,216,07/02/1958," "
09/11/1958,1958,9,11,"Southern","108B","San Nicolas Island (Westend)",-99999,378,216,07/02/1958," "
09/11/1958,1958,9,11,"Southern","108C","San Nicolas Island (Barrack)",-99999,378,216,07/02/1958," "
09/30/1958,1958,9,30,"Southern","6","Las Flores",-99999,300,-99999,09/11/1958," "
10/09/1958,1958,10,9,"Southern","32","San Augustine",-99999,1500,-99999,09/11/1958," "
10/09/1958,1958,10,9,"Southern","33","Point Conception",-99999,1500,-99999,09/11/1958," "
10/15/1958,1958,10,15,"Southern","4","Del Mar",-99999,0,-99999,09/11/1958," "
10/21/1958,1958,10,21,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","2","Coronado",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","3","Point Loma",-99999,0,0,07/02/1958," "
10/21/1958,1958,10,21,"Southern","4","Del Mar",-99999,0,0,10/15/1958," "
10/21/1958,1958,10,21,"Southern","5","Encinitas",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","6","Las Flores",-99999,270,270,09/30/1958," "
10/21/1958,1958,10,21,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","8","Capistrano Beach",-99999,1350,810,09/11/1958," "
10/21/1958,1958,10,21,"Southern","9","San Clemente",-99999,150,150,09/11/1958," "
10/21/1958,1958,10,21,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","16","Malibu",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","17","Point Dume",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","20","Carpinteria",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","21","Summerland",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","22","Santa Barbara",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","24","Arroyo Burro",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","25","Hope Ranch",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","27","Coal Oil Point",-99999,0,0,07/02/1958," "
10/21/1958,1958,10,21,"Southern","28","Naples",-99999,0,0,10/21/1958," "
10/21/1958,1958,10,21,"Southern","29","El Refugio",-99999,900,720,09/11/1958," "
10/21/1958,1958,10,21,"Southern","30","Tajiguas",-99999,900,720,09/11/1958," "
10/21/1958,1958,10,21,"Southern","31","Gaviota",-99999,900,720,07/02/1958," "
10/21/1958,1958,10,21,"Southern","32","San Augustine",-99999,675,675,10/09/1958," "
10/21/1958,1958,10,21,"Southern","33","Point Conception",-99999,675,675,10/09/1958," "
10/21/1958,1958,10,21,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","101","San Clemente Island (S)",-99999,0,0,04/24/1958," "
10/21/1958,1958,10,21,"Southern","102","San Clemente Island (W)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","103","San Clemente Island (N)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","104","San Clemente Island (E)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","110","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","111","Santa Cruz Island (W)",-99999,0,0,07/02/1958," "
10/21/1958,1958,10,21,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","113","Santa Rosa Island (SE)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","114","Santa Rosa Island (SW)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","115","Santa Rosa Island (NW)",-99999,1620,1350,09/11/1958," "
10/21/1958,1958,10,21,"Southern","116","Santa Rosa Island (NE)",-99999,0,0,09/11/1958," "
10/21/1958,1958,10,21,"Southern","117","San Miguel Island (S)",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
10/21/1958,1958,10,21,"Southern","107A","San Nicolas Island",-99999,54,54,09/11/1958," "
10/21/1958,1958,10,21,"Southern","107B","San Nicolas Island (Foul)",-99999,54,54,09/11/1958," "
10/21/1958,1958,10,21,"Southern","108A","San Nicolas Island (Rockpile)",-99999,54,54,09/11/1958," "
10/21/1958,1958,10,21,"Southern","108B","San Nicolas Island (Westend)",-99999,54,54,09/11/1958," "
10/21/1958,1958,10,21,"Southern","108C","San Nicolas Island (Barrack)",-99999,54,54,09/11/1958," "
10/23/1958,1958,10,23,"Southern","115","Santa Rosa Island (NW)",-99999,900,-99999,10/21/1958," "
10/27/1958,1958,10,27,"Southern","1","Imperial Beach",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","2","Coronado",-99999,0,0,12/27/1957," "
10/27/1958,1958,10,27,"Southern","3","Point Loma",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","4","Del Mar",-99999,200,100,10/21/1958," "
10/27/1958,1958,10,27,"Southern","5","Encinitas",-99999,100,-99999,10/21/1958," "
10/27/1958,1958,10,27,"Southern","6","Las Flores",-99999,270,270,10/21/1958," "
10/27/1958,1958,10,27,"Southern","7","San Onofre",-99999,600,600,01/01/1800," "
10/27/1958,1958,10,27,"Southern","8","Capistrano Beach",-99999,1350,810,10/21/1958," "
10/27/1958,1958,10,27,"Southern","9","San Clemente",-99999,150,150,10/21/1958," "
10/27/1958,1958,10,27,"Southern","10","Corona Del Mar",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","13","Palos Verdes",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","14","Redondo Beach",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","15","Pacific Palisades",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","16","Malibu",-99999,100,-99999,01/01/1800," "
10/27/1958,1958,10,27,"Southern","17","Point Dume",-99999,900,200,07/02/1958," "
10/27/1958,1958,10,27,"Southern","18","Ventura",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","19","Rincon Point",-99999,300,200,01/01/1800," "
10/27/1958,1958,10,27,"Southern","20","Carpinteria",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","21","Summerland",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","22","Santa Barbara",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","23","Santa Barbara Breakwater",-99999,150,100,10/21/1958," "
10/27/1958,1958,10,27,"Southern","24","Arroyo Burro",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","25","Hope Ranch",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","26","Goleta",-99999,0,0,11/25/1957," "
10/27/1958,1958,10,27,"Southern","27","Coal Oil Point",-99999,100,100,10/21/1958," "
10/27/1958,1958,10,27,"Southern","28","Naples",-99999,200,100,10/21/1958," "
10/27/1958,1958,10,27,"Southern","29","El Refugio",-99999,1800,1220,10/21/1958," "
10/27/1958,1958,10,27,"Southern","30","Tajiguas",-99999,900,720,10/21/1958," "
10/27/1958,1958,10,27,"Southern","31","Gaviota",-99999,900,720,10/21/1958," "
10/27/1958,1958,10,27,"Southern","32","San Augustine",-99999,450,450,10/21/1958," "
10/27/1958,1958,10,27,"Southern","33","Point Conception",-99999,450,450,10/21/1958," "
10/27/1958,1958,10,27,"Southern","34","Point Arguello",-99999,450,450,09/11/1958," "
10/27/1958,1958,10,27,"Southern","101","San Clemente Island (S)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","102","San Clemente Island (W)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","103","San Clemente Island (N)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","104","San Clemente Island (E)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","105","Santa Catalina Island",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","106","Santa Barbara Island",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","109","Anacapa Island",-99999,0,0,05/15/1958," "
10/27/1958,1958,10,27,"Southern","110","Santa Cruz Island (N)",-99999,0,0,07/02/1958," "
10/27/1958,1958,10,27,"Southern","111","Santa Cruz Island (W)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","112","Santa Cruz Island (N)",-99999,0,0,01/01/1800," "
10/27/1958,1958,10,27,"Southern","113","Santa Rosa Island (SE)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","114","Santa Rosa Island (SW)",-99999,150,150,10/21/1958," "
10/27/1958,1958,10,27,"Southern","115","Santa Rosa Island (NW)",-99999,1620,1350,10/23/1958," "
10/27/1958,1958,10,27,"Southern","116","Santa Rosa Island (NE)",-99999,0,0,10/21/1958," "
10/27/1958,1958,10,27,"Southern","117","San Miguel Island (S)",-99999,0,0,05/15/1958," "
10/27/1958,1958,10,27,"Southern","118","San Miguel Island (N)",-99999,0,0,05/15/1958," "
10/27/1958,1958,10,27,"Southern","107A","San Nicolas Island",-99999,54,54,09/11/1958," "
10/27/1958,1958,10,27,"Southern","107B","San Nicolas Island (Foul)",-99999,54,54,09/11/1958," "
10/27/1958,1958,10,27,"Southern","108A","San Nicolas Island (Rockpile)",-99999,54,54,09/11/1958," "
10/27/1958,1958,10,27,"Southern","108B","San Nicolas Island (Westend)",-99999,54,54,09/11/1958," "
10/27/1958,1958,10,27,"Southern","108C","San Nicolas Island (Barrack)",-99999,54,54,09/11/1958," "
10/30/1958,1958,10,30,"Southern","8","Capistrano Beach",-99999,1800,1000,10/27/1958," "
11/04/1958,1958,11,4,"Southern","20","Carpinteria",-99999,650,-99999,10/27/1958," "
11/04/1958,1958,11,4,"Southern","21","Summerland",-99999,0,-99999,10/27/1958," "
11/04/1958,1958,11,4,"Southern","22","Santa Barbara",-99999,0,-99999,10/27/1958," "
11/13/1958,1958,11,13,"Southern","101","San Clemente Island (S)",-99999,0,0,10/27/1958," "
11/13/1958,1958,11,13,"Southern","102","San Clemente Island (W)",-99999,0,0,10/27/1958," "
11/13/1958,1958,11,13,"Southern","103","San Clemente Island (N)",-99999,0,0,10/27/1958," "
11/13/1958,1958,11,13,"Southern","104","San Clemente Island (E)",-99999,300,100,10/27/1958," "
11/13/1958,1958,11,13,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,10/27/1958," "
11/13/1958,1958,11,13,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,10/27/1958," "
11/13/1958,1958,11,13,"Southern","107A","San Nicolas Island",-99999,60,60,10/27/1958," "
11/13/1958,1958,11,13,"Southern","107B","San Nicolas Island (Foul)",-99999,60,60,10/27/1958," "
11/13/1958,1958,11,13,"Southern","108A","San Nicolas Island (Rockpile)",-99999,60,60,10/27/1958," "
11/13/1958,1958,11,13,"Southern","108B","San Nicolas Island (Westend)",-99999,60,60,10/27/1958," "
11/13/1958,1958,11,13,"Southern","108C","San Nicolas Island (Barrack)",-99999,60,60,10/27/1958," "
11/25/1958,1958,11,25,"Southern","4","Del Mar",-99999,0,0,10/27/1958," "
11/28/1958,1958,11,28,"Southern","109","Anacapa Island",-99999,0,0,10/27/1958," "
11/28/1958,1958,11,28,"Southern","110","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
11/28/1958,1958,11,28,"Southern","111","Santa Cruz Island (W)",-99999,300,300,10/27/1958," "
11/28/1958,1958,11,28,"Southern","112","Santa Cruz Island (N)",-99999,0,0,10/27/1958," "
11/28/1958,1958,11,28,"Southern","113","Santa Rosa Island (SE)",-99999,450,300,10/27/1958," "
11/28/1958,1958,11,28,"Southern","114","Santa Rosa Island (SW)",-99999,1200,600,10/27/1958," "
11/28/1958,1958,11,28,"Southern","115","Santa Rosa Island (NW)",-99999,300,-99999,10/27/1958," "
11/28/1958,1958,11,28,"Southern","116","Santa Rosa Island (NE)",-99999,450,300,10/27/1958," "
11/28/1958,1958,11,28,"Southern","117","San Miguel Island (S)",-99999,0,0,10/27/1958," "
11/28/1958,1958,11,28,"Southern","118","San Miguel Island (N)",-99999,0,0,10/27/1958," "
01/06/1959,1959,1,6,"Southern","113","Santa Rosa Island (SE)",-99999,0,0,11/28/1958," "
01/06/1959,1959,1,6,"Southern","116","Santa Rosa Island (NE)",-99999,0,0,11/28/1958," "
01/07/1959,1959,1,7,"Southern","109","Anacapa Island",-99999,0,0,11/13/1958," "
01/07/1959,1959,1,7,"Southern","110","Santa Cruz Island (N)",-99999,0,0,10/27/1958," "
01/07/1959,1959,1,7,"Southern","111","Santa Cruz Island (W)",-99999,0,0,11/13/1958," "
01/07/1959,1959,1,7,"Southern","112","Santa Cruz Island (N)",-99999,0,0,11/13/1958," "
01/07/1959,1959,1,7,"Southern","114","Santa Rosa Island (SW)",-99999,1200,-99999,11/28/1958," "
01/07/1959,1959,1,7,"Southern","115","Santa Rosa Island (NW)",-99999,300,-99999,11/28/1958," "
01/07/1959,1959,1,7,"Southern","117","San Miguel Island (S)",-99999,0,0,11/28/1958," "
01/07/1959,1959,1,7,"Southern","118","San Miguel Island (N)",-99999,0,0,11/28/1958," "
01/16/1959,1959,1,16,"Southern","5","Encinitas",-99999,200,100,10/27/1958," "
01/16/1959,1959,1,16,"Southern","6","Las Flores",-99999,600,400,10/27/1958," "
01/16/1959,1959,1,16,"Southern","8","Capistrano Beach",-99999,800,500,10/30/1958," "
01/16/1959,1959,1,16,"Southern","9","San Clemente",-99999,300,200,10/30/1958," "
01/20/1959,1959,1,20,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","2","Coronado",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","3","Point Loma",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","4","Del Mar",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","16","Malibu",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","17","Point Dume",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","20","Carpinteria",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","21","Summerland",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","22","Santa Barbara",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","28","Naples",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","30","Tajiguas",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","31","Gaviota",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","32","San Augustine",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","33","Point Conception",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","101","San Clemente Island (S)",-99999,0,-99999,11/13/1958," "
01/20/1959,1959,1,20,"Southern","102","San Clemente Island (W)",-99999,300,-99999,11/13/1958," "
01/20/1959,1959,1,20,"Southern","103","San Clemente Island (N)",-99999,300,-99999,11/13/1958," "
01/20/1959,1959,1,20,"Southern","104","San Clemente Island (E)",-99999,300,-99999,11/13/1958," "
01/20/1959,1959,1,20,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","110","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","111","Santa Cruz Island (W)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","113","Santa Rosa Island (SE)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","114","Santa Rosa Island (SW)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","115","Santa Rosa Island (NW)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","117","San Miguel Island (S)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","107A","San Nicolas Island",-99999,150,150,11/13/1958," "
01/20/1959,1959,1,20,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
01/20/1959,1959,1,20,"Southern","108A","San Nicolas Island (Rockpile)",-99999,150,150,11/13/1958," "
01/20/1959,1959,1,20,"Southern","108B","San Nicolas Island (Westend)",-99999,600,300,11/13/1958," "
01/20/1959,1959,1,20,"Southern","108C","San Nicolas Island (Barrack)",-99999,1800,1200,11/13/1958," "
01/23/1959,1959,1,23,"Southern","2","Coronado",-99999,40,-99999,10/27/1958," "
01/23/1959,1959,1,23,"Southern","3","Point Loma",-99999,35,-99999,10/27/1958," "
01/29/1959,1959,1,29,"Southern","3","Point Loma",-99999,0,-99999,01/23/1959," "
01/29/1959,1959,1,29,"Southern","6","Las Flores",-99999,700,-99999,01/16/1959," "
02/03/1959,1959,2,3,"Southern","20","Carpinteria",-99999,300,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","21","Summerland",-99999,1800,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","22","Santa Barbara",-99999,1000,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","24","Arroyo Burro",-99999,600,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","25","Hope Ranch",-99999,600,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","27","Coal Oil Point",-99999,300,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","28","Naples",-99999,0,-99999,10/27/1958," "
02/03/1959,1959,2,3,"Southern","30","Tajiguas",-99999,7000,-99999,10/27/1958," "
04/03/1959,1959,4,3,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
04/03/1959,1959,4,3,"Southern","2","Coronado",-99999,-99999,-99999,01/01/1800," "
04/03/1959,1959,4,3,"Southern","3","Point Loma",-99999,300,300,01/29/1959," "
04/03/1959,1959,4,3,"Southern","4","Del Mar",-99999,0,0,11/25/1958," "
04/03/1959,1959,4,3,"Southern","5","Encinitas",-99999,0,0,01/16/1959," "
04/03/1959,1959,4,3,"Southern","6","Las Flores",-99999,0,0,01/29/1959," "
04/03/1959,1959,4,3,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
04/03/1959,1959,4,3,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
04/03/1959,1959,4,3,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
04/03/1959,1959,4,3,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
